,type,total_timesteps,num_episodes,episode_timesteps,train_episode_reward,train_episode_timesteps,train_reward,train_predicted_reward,reward_pearsonr,actor_loss,critic_loss,discriminator_loss
1240,train,193225,1203,1000,1631.697,1000.000,1.389,0.437,0.000,-126.620,0.635,1.416
1241,train,194225,1204,1000,1387.376,1000.000,1.388,0.421,0.000,-126.638,0.634,1.418
1242,train,195225,1205,1000,1379.053,1000.000,1.395,0.379,0.000,-126.630,0.621,1.410
1243,train,195225,1205,1000,1379.053,1000.000,1.389,0.439,0.000,-126.624,0.610,1.413
1244,train,196225,1206,1000,1531.087,1000.000,1.389,0.439,0.000,-126.624,0.610,1.413
1245,train,197225,1207,1000,1761.623,1000.000,1.395,0.413,0.000,-126.613,0.611,1.415
1246,train,198225,1208,1000,1464.638,1000.000,1.384,0.403,0.000,-126.565,0.637,1.410
1247,train,199225,1209,1000,1520.766,1000.000,1.390,0.415,0.000,-126.524,0.647,1.408
1248,train,200225,1210,1000,1423.248,1000.000,1.393,0.460,0.000,-126.561,0.617,1.406
1249,train,200225,1210,1000,1423.248,1000.000,1.400,0.452,0.000,-126.657,0.599,1.405
1250,train,201225,1211,1000,810.800,1000.000,1.400,0.452,0.000,-126.657,0.599,1.405
1251,train,202225,1212,1000,1181.961,1000.000,1.388,0.442,0.000,-126.707,0.602,1.416
1252,train,203225,1213,1000,1048.951,1000.000,1.387,0.419,0.000,-126.691,0.641,1.400
1253,train,204225,1214,1000,1277.889,1000.000,1.388,0.387,0.000,-126.624,0.659,1.412
1254,train,205225,1215,1000,1243.937,1000.000,1.385,0.354,0.000,-126.504,0.669,1.408
1255,train,205225,1215,1000,1243.937,1000.000,1.397,0.478,0.000,-126.535,0.667,1.402
1256,train,206225,1216,1000,2145.836,1000.000,1.397,0.478,0.000,-126.535,0.667,1.402
1257,train,207225,1217,1000,2297.074,1000.000,1.399,0.457,0.000,-126.649,0.657,1.399
1258,train,208225,1218,1000,1981.622,1000.000,1.400,0.428,0.000,-126.662,0.683,1.404
1259,train,209225,1219,1000,1795.958,1000.000,1.392,0.436,0.000,-126.669,0.681,1.404
1260,train,210225,1220,1000,1967.450,1000.000,1.404,0.457,0.000,-126.713,0.641,1.398
1261,train,210225,1220,1000,1967.450,1000.000,1.408,0.422,0.000,-126.766,0.643,1.408
1262,train,211225,1221,1000,2838.710,1000.000,1.408,0.422,0.000,-126.766,0.643,1.408
1263,train,212225,1222,1000,2678.234,1000.000,1.412,0.417,0.000,-126.787,0.642,1.408
1264,train,213225,1223,1000,2573.324,1000.000,1.417,0.469,0.000,-126.838,0.648,1.393
1265,train,214225,1224,1000,2495.481,1000.000,1.425,0.442,0.000,-126.886,0.646,1.398
1266,train,215225,1225,1000,2395.920,1000.000,1.420,0.388,0.000,-126.830,0.596,1.410
1267,train,215225,1225,1000,2395.920,1000.000,1.429,0.340,0.000,-126.702,0.615,1.402
1268,train,216225,1226,1000,2528.764,1000.000,1.429,0.340,0.000,-126.702,0.615,1.402
1269,train,217225,1227,1000,2448.147,1000.000,1.437,0.405,0.000,-126.614,0.600,1.389
1270,train,217702,1228,477,2620.648,1000.000,1.437,0.403,0.000,-126.606,0.577,1.394
1271,train,218702,1229,1000,2285.994,869.250,1.443,0.411,0.000,-126.607,0.581,1.397
1272,train,219702,1230,1000,2313.866,895.400,1.446,0.436,0.000,-126.636,0.545,1.397
1273,train,220702,1231,1000,2358.401,912.833,1.452,0.380,0.000,-126.641,0.567,1.395
1274,train,220702,1231,1000,2358.401,912.833,1.457,0.396,0.000,-126.617,0.554,1.395
1275,train,221702,1232,1000,2852.105,1000.000,1.457,0.396,0.000,-126.617,0.554,1.395
1276,train,222702,1233,1000,2770.603,1000.000,1.466,0.467,0.000,-126.648,0.529,1.398
1277,train,223702,1234,1000,2732.830,1000.000,1.468,0.419,0.000,-126.674,0.553,1.400
1278,train,224702,1235,1000,2713.733,1000.000,1.471,0.420,0.000,-126.686,0.562,1.410
1279,train,225702,1236,1000,2805.845,1000.000,1.482,0.413,0.000,-126.727,0.537,1.400
1280,train,225702,1236,1000,2805.845,1000.000,1.485,0.467,0.000,-126.816,0.546,1.402
1281,train,226702,1237,1000,2779.621,1000.000,1.485,0.467,0.000,-126.816,0.546,1.402
1282,train,227702,1238,1000,2589.297,1000.000,1.492,0.440,0.000,-126.931,0.509,1.407
1283,train,228702,1239,1000,2407.878,1000.000,1.498,0.341,0.000,-126.932,0.503,1.394
1284,train,229702,1240,1000,2071.521,1000.000,1.492,0.436,0.000,-126.917,0.499,1.403
1285,train,230702,1241,1000,1939.057,1000.000,1.489,0.458,0.000,-127.020,0.480,1.398
1286,train,230702,1241,1000,1939.057,1000.000,1.487,0.418,0.000,-127.133,0.485,1.404
1287,train,231702,1242,1000,1025.953,1000.000,1.487,0.418,0.000,-127.133,0.485,1.404
1288,train,232702,1243,1000,1693.702,1000.000,1.497,0.372,0.000,-127.198,0.463,1.392
1289,train,233702,1244,1000,1940.482,1000.000,1.491,0.435,0.000,-127.281,0.444,1.390
1290,train,234702,1245,1000,1862.179,1000.000,1.507,0.379,0.000,-127.382,0.462,1.385
1291,train,235702,1246,1000,1783.785,1000.000,1.501,0.488,0.000,-127.521,0.478,1.402
1292,train,235702,1246,1000,1783.785,1000.000,1.499,0.475,0.000,-127.731,0.450,1.401
1293,train,236702,1247,1000,1457.761,1000.000,1.499,0.475,0.000,-127.731,0.450,1.401
1294,train,237702,1248,1000,1412.298,1000.000,1.493,0.375,0.000,-127.836,0.443,1.404
1295,train,238702,1249,1000,1544.049,1000.000,1.495,0.455,0.000,-127.901,0.446,1.399
1296,train,239107,1250,405,1607.144,1000.000,1.503,0.412,0.000,-128.015,0.471,1.402
1297,train,240107,1251,1000,1511.334,881.000,1.503,0.407,0.000,-128.040,0.470,1.406
1298,train,240107,1251,1000,1511.334,881.000,1.503,0.429,0.000,-128.115,0.462,1.404
1299,train,241107,1252,1000,2298.554,1000.000,1.503,0.429,0.000,-128.115,0.462,1.404
1300,train,242107,1253,1000,2034.000,1000.000,1.501,0.381,0.000,-128.137,0.448,1.406
1301,train,243107,1254,1000,2091.879,1000.000,1.510,0.505,0.000,-128.243,0.474,1.400
1302,train,244107,1255,1000,2010.969,1000.000,1.515,0.383,0.000,-128.387,0.472,1.399
1303,train,245107,1256,1000,1933.760,1000.000,1.513,0.422,0.000,-128.398,0.467,1.392
1304,train,245107,1256,1000,1933.760,1000.000,1.512,0.416,0.000,-128.394,0.462,1.388
1305,train,246107,1257,1000,883.606,1000.000,1.512,0.416,0.000,-128.394,0.462,1.388
1306,train,247107,1258,1000,1528.905,1000.000,1.506,0.375,0.000,-128.337,0.468,1.388
1307,train,248107,1259,1000,1924.621,1000.000,1.510,0.387,0.000,-128.284,0.474,1.392
1308,train,249107,1260,1000,1972.493,1000.000,1.513,0.446,0.000,-128.370,0.479,1.388
1309,train,250107,1261,1000,1877.477,1000.000,1.524,0.455,0.000,-128.555,0.452,1.409
1310,train,250107,1261,1000,1877.477,1000.000,1.522,0.417,0.000,-128.712,0.459,1.394
1311,train,251107,1262,1000,1293.052,1000.000,1.522,0.417,0.000,-128.712,0.459,1.394
1312,train,252107,1263,1000,1391.951,1000.000,1.520,0.385,0.000,-128.789,0.437,1.405
1313,train,253107,1264,1000,1387.466,1000.000,1.520,0.406,0.000,-128.848,0.426,1.397
1314,train,254107,1265,1000,1530.752,1000.000,1.517,0.524,0.000,-129.049,0.437,1.398
1315,train,255107,1266,1000,1431.471,1000.000,1.515,0.481,0.000,-129.343,0.437,1.385
1316,train,255107,1266,1000,1431.471,1000.000,1.520,0.464,0.000,-129.530,0.431,1.388
1317,train,256107,1267,1000,2114.747,1000.000,1.520,0.464,0.000,-129.530,0.431,1.388
1318,train,257107,1268,1000,2475.098,1000.000,1.524,0.414,0.000,-129.604,0.439,1.399
1319,train,258107,1269,1000,2645.766,1000.000,1.526,0.459,0.000,-129.702,0.433,1.409
1320,train,259107,1270,1000,2566.020,1000.000,1.526,0.451,0.000,-129.830,0.427,1.409
1321,train,260107,1271,1000,2615.340,1000.000,1.535,0.439,0.000,-129.929,0.447,1.397
1322,train,260107,1271,1000,2615.340,1000.000,1.543,0.438,0.000,-130.042,0.449,1.395
1323,train,261107,1272,1000,2892.892,1000.000,1.543,0.438,0.000,-130.042,0.449,1.395
1324,train,262107,1273,1000,2484.606,1000.000,1.546,0.458,0.000,-130.181,0.447,1.397
1325,train,263107,1274,1000,2263.708,1000.000,1.549,0.426,0.000,-130.268,0.455,1.395
1326,train,264107,1275,1000,2104.683,1000.000,1.547,0.338,0.000,-130.116,0.456,1.404
1327,train,265107,1276,1000,2094.960,1000.000,1.550,0.490,0.000,-130.045,0.470,1.397
1328,train,265107,1276,1000,2094.960,1000.000,1.551,0.454,0.000,-130.193,0.472,1.399
1329,train,266107,1277,1000,1903.635,1000.000,1.551,0.454,0.000,-130.193,0.472,1.399
1330,train,267107,1278,1000,2198.782,1000.000,1.550,0.460,0.000,-130.292,0.455,1.398
1331,train,268107,1279,1000,1818.969,1000.000,1.550,0.408,0.000,-130.308,0.467,1.400
1332,train,269107,1280,1000,1896.978,1000.000,1.554,0.438,0.000,-130.342,0.469,1.406
1333,train,270107,1281,1000,2034.016,1000.000,1.550,0.426,0.000,-130.404,0.445,1.402
1334,train,270107,1281,1000,2034.016,1000.000,1.558,0.444,0.000,-130.428,0.454,1.394
1335,train,271107,1282,1000,2280.857,1000.000,1.558,0.444,0.000,-130.428,0.454,1.394
1336,train,271937,1283,830,1832.559,1000.000,1.557,0.413,0.000,-130.408,0.468,1.398
1337,train,272937,1284,1000,2075.691,943.333,1.569,0.383,0.000,-130.361,0.466,1.394
1338,train,273937,1285,1000,1741.929,957.500,1.566,0.483,0.000,-130.386,0.459,1.403
1339,train,274937,1286,1000,1603.923,966.000,1.559,0.358,0.000,-130.343,0.472,1.401
1340,train,275937,1287,1000,1700.838,971.667,1.564,0.391,0.000,-130.231,0.458,1.389
1341,train,275937,1287,1000,1700.838,971.667,1.559,0.350,0.000,-130.100,0.465,1.394
1342,train,276937,1288,1000,2441.328,1000.000,1.559,0.350,0.000,-130.100,0.465,1.394
1343,train,277937,1289,1000,1727.401,1000.000,1.559,0.353,0.000,-129.926,0.461,1.392
1344,train,278937,1290,1000,1936.412,1000.000,1.560,0.377,0.000,-129.825,0.471,1.396
1345,train,279937,1291,1000,1983.001,1000.000,1.569,0.446,0.000,-129.856,0.461,1.400
1346,train,280937,1292,1000,1855.523,1000.000,1.568,0.415,0.000,-129.896,0.463,1.391
1347,train,280937,1292,1000,1855.523,1000.000,1.571,0.451,0.000,-129.899,0.475,1.395
1348,train,281937,1293,1000,2381.509,1000.000,1.571,0.451,0.000,-129.899,0.475,1.395
1349,train,282937,1294,1000,2501.410,1000.000,1.571,0.381,0.000,-129.880,0.482,1.385
1350,train,283937,1295,1000,2431.546,1000.000,1.570,0.482,0.000,-129.865,0.502,1.399
1351,train,284937,1296,1000,2303.545,1000.000,1.579,0.396,0.000,-129.859,0.527,1.388
1352,train,285937,1297,1000,2292.517,1000.000,1.575,0.411,0.000,-129.853,0.520,1.396
1353,train,285937,1297,1000,2292.517,1000.000,1.578,0.400,0.000,-129.853,0.504,1.388
1354,train,286937,1298,1000,1867.477,1000.000,1.578,0.400,0.000,-129.853,0.504,1.388
1355,train,287937,1299,1000,1551.690,1000.000,1.581,0.458,0.000,-129.885,0.489,1.394
1356,train,288937,1300,1000,1776.645,1000.000,1.583,0.400,0.000,-129.938,0.467,1.391
1357,train,289937,1301,1000,1774.776,1000.000,1.584,0.420,0.000,-129.933,0.451,1.397
1358,train,290937,1302,1000,1739.551,1000.000,1.579,0.428,0.000,-129.973,0.452,1.389
1359,train,290937,1302,1000,1739.551,1000.000,1.576,0.421,0.000,-130.048,0.434,1.395
1360,train,291937,1303,1000,1541.300,1000.000,1.576,0.421,0.000,-130.048,0.434,1.395
1361,train,292937,1304,1000,1169.478,1000.000,1.583,0.418,0.000,-130.103,0.439,1.396
1362,train,293937,1305,1000,1380.289,1000.000,1.581,0.487,0.000,-130.180,0.445,1.398
1363,train,294937,1306,1000,1570.606,1000.000,1.579,0.456,0.000,-130.268,0.467,1.390
1364,train,295937,1307,1000,1659.990,1000.000,1.581,0.458,0.000,-130.346,0.476,1.394
1365,train,295937,1307,1000,1659.990,1000.000,1.585,0.465,0.000,-130.440,0.462,1.389
1366,train,296937,1308,1000,2902.359,1000.000,1.585,0.465,0.000,-130.440,0.462,1.389
1367,train,297937,1309,1000,2451.687,1000.000,1.592,0.489,0.000,-130.550,0.476,1.397
1368,train,298937,1310,1000,2074.442,1000.000,1.584,0.405,0.000,-130.572,0.471,1.380
1369,train,299937,1311,1000,2137.916,1000.000,1.586,0.434,0.000,-130.557,0.457,1.388
1370,train,300937,1312,1000,2197.306,1000.000,1.591,0.456,0.000,-130.614,0.456,1.389
1371,train,300937,1312,1000,2197.306,1000.000,1.592,0.458,0.000,-130.699,0.469,1.395
1372,train,301937,1313,1000,2088.923,1000.000,1.592,0.458,0.000,-130.699,0.469,1.395
1373,train,302937,1314,1000,2081.751,1000.000,1.599,0.455,0.000,-130.777,0.467,1.386
1374,train,303937,1315,1000,1983.385,1000.000,1.598,0.458,0.000,-130.858,0.464,1.388
1375,train,304937,1316,1000,2194.131,1000.000,1.605,0.428,0.000,-130.937,0.465,1.393
1376,train,305937,1317,1000,1924.731,1000.000,1.599,0.487,0.000,-131.021,0.462,1.390
1377,train,305937,1317,1000,1924.731,1000.000,1.606,0.438,0.000,-131.093,0.465,1.390
1378,train,306937,1318,1000,2179.596,1000.000,1.606,0.438,0.000,-131.093,0.465,1.390
1379,train,307937,1319,1000,1576.546,1000.000,1.602,0.405,0.000,-131.081,0.451,1.374
1380,train,308937,1320,1000,1966.952,1000.000,1.607,0.515,0.000,-131.141,0.432,1.383
1381,train,309937,1321,1000,1723.986,1000.000,1.599,0.439,0.000,-131.214,0.432,1.395
1382,train,310937,1322,1000,1770.342,1000.000,1.598,0.437,0.000,-131.202,0.426,1.397
1383,train,310937,1322,1000,1770.342,1000.000,1.598,0.429,0.000,-131.205,0.446,1.386
1384,train,311937,1323,1000,1336.668,1000.000,1.598,0.429,0.000,-131.205,0.446,1.386
1385,train,312937,1324,1000,1118.819,1000.000,1.606,0.417,0.000,-131.181,0.433,1.396
1386,train,313937,1325,1000,1396.216,1000.000,1.606,0.359,0.000,-131.093,0.443,1.383
1387,train,314937,1326,1000,1491.483,1000.000,1.597,0.427,0.000,-131.018,0.438,1.381
1388,train,315937,1327,1000,1592.786,1000.000,1.598,0.446,0.000,-131.040,0.453,1.386
1389,train,315937,1327,1000,1592.786,1000.000,1.604,0.449,0.000,-131.116,0.463,1.384
1390,train,316937,1328,1000,2345.453,1000.000,1.604,0.449,0.000,-131.116,0.463,1.384
1391,train,317937,1329,1000,2235.279,1000.000,1.607,0.336,0.000,-131.070,0.441,1.394
1392,train,318937,1330,1000,2420.710,1000.000,1.613,0.354,0.000,-130.926,0.439,1.382
1393,train,319937,1331,1000,2386.548,1000.000,1.613,0.370,0.000,-130.807,0.448,1.391
1394,train,320937,1332,1000,2299.552,1000.000,1.613,0.388,0.000,-130.715,0.431,1.383
1395,train,320937,1332,1000,2299.552,1000.000,1.611,0.356,0.000,-130.618,0.446,1.390
1396,train,321937,1333,1000,2486.135,1000.000,1.611,0.356,0.000,-130.618,0.446,1.390
1397,train,322937,1334,1000,2294.411,1000.000,1.612,0.451,0.000,-130.587,0.435,1.384
1398,train,323937,1335,1000,2090.235,1000.000,1.614,0.406,0.000,-130.603,0.425,1.391
1399,train,324937,1336,1000,2288.737,1000.000,1.621,0.439,0.000,-130.648,0.412,1.377
1400,train,325937,1337,1000,2418.249,1000.000,1.623,0.430,0.000,-130.710,0.401,1.388
1401,train,325937,1337,1000,2418.249,1000.000,1.616,0.442,0.000,-130.726,0.408,1.392
1402,train,326937,1338,1000,1836.047,1000.000,1.616,0.442,0.000,-130.726,0.408,1.392
1403,train,327937,1339,1000,2060.127,1000.000,1.630,0.384,0.000,-130.734,0.404,1.387
1404,train,328711,1340,774,2275.833,1000.000,1.632,0.489,0.000,-130.816,0.432,1.385
1405,train,329711,1341,1000,2261.092,943.500,1.639,0.465,0.000,-130.913,0.417,1.381
1406,train,330711,1342,1000,2388.999,954.800,1.639,0.449,0.000,-131.031,0.419,1.398
1407,train,330711,1342,1000,2388.999,954.800,1.643,0.432,0.000,-131.097,0.404,1.388
1408,train,331711,1343,1000,2561.437,1000.000,1.643,0.432,0.000,-131.097,0.404,1.388
1409,train,332711,1344,1000,2591.834,1000.000,1.641,0.450,0.000,-131.178,0.424,1.386
1410,train,333711,1345,1000,2661.880,1000.000,1.644,0.412,0.000,-131.275,0.413,1.384
1411,train,334711,1346,1000,2506.000,1000.000,1.644,0.428,0.000,-131.380,0.403,1.393
1412,train,335711,1347,1000,2427.872,1000.000,1.648,0.387,0.000,-131.417,0.393,1.392
1413,train,335711,1347,1000,2427.872,1000.000,1.645,0.408,0.000,-131.434,0.408,1.400
1414,train,336711,1348,1000,2185.549,1000.000,1.645,0.408,0.000,-131.434,0.408,1.400
1415,train,337711,1349,1000,1629.981,1000.000,1.655,0.378,0.000,-131.499,0.411,1.388
1416,train,338711,1350,1000,2277.148,1000.000,1.654,0.396,0.000,-131.524,0.389,1.393
1417,train,339608,1351,897,2168.370,1000.000,1.655,0.428,0.000,-131.564,0.391,1.389
1418,train,339928,1352,320,1966.150,979.400,1.650,0.419,0.000,-131.606,0.405,1.390
1419,train,340928,1353,1000,1809.915,869.500,1.653,0.427,0.000,-131.626,0.415,1.394
1420,train,340928,1353,1000,1809.915,869.500,1.654,0.457,0.000,-131.713,0.374,1.391
1421,train,341928,1354,1000,935.341,1000.000,1.654,0.457,0.000,-131.713,0.374,1.391
1422,train,342320,1355,392,2025.331,1000.000,1.658,0.432,0.000,-131.770,0.399,1.393
1423,train,343320,1356,1000,1745.594,797.333,1.659,0.433,0.000,-131.778,0.383,1.391
1424,train,344320,1357,1000,2179.549,848.000,1.667,0.446,0.000,-131.817,0.386,1.395
1425,train,345320,1358,1000,2256.034,878.400,1.661,0.481,0.000,-131.890,0.403,1.391
1426,train,345320,1358,1000,2256.034,878.400,1.667,0.440,0.000,-131.965,0.413,1.391
1427,train,346320,1359,1000,3156.547,1000.000,1.667,0.440,0.000,-131.965,0.413,1.391
1428,train,346493,1360,173,3056.677,1000.000,1.674,0.447,0.000,-132.093,0.409,1.392
1429,train,347493,1361,1000,2198.513,724.333,1.677,0.447,0.000,-132.114,0.408,1.391
1430,train,348493,1362,1000,1865.041,793.250,1.672,0.392,0.000,-132.173,0.405,1.386
1431,train,349493,1363,1000,2072.574,834.600,1.671,0.404,0.000,-132.159,0.405,1.396
1432,train,350493,1364,1000,2215.012,862.167,1.679,0.414,0.000,-132.207,0.398,1.398
1433,train,350493,1364,1000,2215.012,862.167,1.674,0.352,0.000,-132.208,0.403,1.374
1434,train,350961,1365,468,1348.593,1000.000,1.674,0.352,0.000,-132.208,0.403,1.374
1435,train,351961,1366,1000,1341.283,734.000,1.675,0.381,0.000,-132.216,0.409,1.382
1436,train,352961,1367,1000,2025.100,822.667,1.685,0.414,0.000,-132.232,0.407,1.388
1437,train,353602,1368,641,2366.144,867.000,1.694,0.443,0.000,-132.333,0.424,1.394
1438,train,354602,1369,1000,2359.040,821.800,1.693,0.393,0.000,-132.372,0.426,1.395
1439,train,355602,1370,1000,2550.806,851.500,1.704,0.385,0.000,-132.404,0.390,1.391
1440,train,355602,1370,1000,2550.806,851.500,1.700,0.381,0.000,-132.374,0.410,1.384
1441,train,356319,1371,717,2763.539,1000.000,1.700,0.381,0.000,-132.374,0.410,1.384
1442,train,357279,1372,960,2437.209,858.500,1.700,0.413,0.000,-132.359,0.403,1.391
1443,train,358279,1373,1000,2616.302,892.333,1.706,0.375,0.000,-132.346,0.415,1.390
1444,train,359279,1374,1000,2923.472,919.250,1.712,0.462,0.000,-132.356,0.405,1.400
1445,train,360279,1375,1000,3007.862,935.400,1.718,0.407,0.000,-132.384,0.405,1.392
1446,train,360279,1375,1000,3007.862,935.400,1.722,0.402,0.000,-132.395,0.423,1.403
1447,train,361279,1376,1000,3488.994,1000.000,1.722,0.402,0.000,-132.395,0.423,1.403
1448,train,362017,1377,738,2667.209,1000.000,1.721,0.485,0.000,-132.507,0.406,1.381
1449,train,363017,1378,1000,2448.417,912.667,1.730,0.390,0.000,-132.551,0.391,1.380
1450,train,364017,1379,1000,2475.090,934.500,1.724,0.424,0.000,-132.566,0.401,1.381
1451,train,365017,1380,1000,2697.030,947.600,1.740,0.475,0.000,-132.633,0.408,1.388
1452,train,365017,1380,1000,2697.030,947.600,1.739,0.401,0.000,-132.679,0.393,1.400
1453,train,366017,1381,1000,3369.404,1000.000,1.739,0.401,0.000,-132.679,0.393,1.400
1454,train,367017,1382,1000,3252.113,1000.000,1.741,0.453,0.000,-132.674,0.398,1.402
1455,train,368017,1383,1000,3310.045,1000.000,1.746,0.399,0.000,-132.712,0.409,1.400
1456,train,369017,1384,1000,3341.923,1000.000,1.750,0.436,0.000,-132.774,0.399,1.396
1457,train,370017,1385,1000,3263.815,1000.000,1.756,0.441,0.000,-132.864,0.394,1.387
1458,train,370017,1385,1000,3263.815,1000.000,1.756,0.417,0.000,-132.926,0.382,1.383
1459,train,370194,1386,177,3098.696,1000.000,1.756,0.417,0.000,-132.926,0.382,1.383
1460,train,371194,1387,1000,1817.892,588.500,1.757,0.437,0.000,-132.950,0.382,1.386
1461,train,371906,1388,712,2185.633,725.667,1.761,0.423,0.000,-132.975,0.384,1.397
1462,train,372906,1389,1000,2272.552,722.250,1.763,0.428,0.000,-132.993,0.390,1.400
1463,train,373906,1390,1000,2549.659,777.800,1.775,0.474,0.000,-133.040,0.403,1.395
1464,train,374906,1391,1000,2575.100,814.833,1.771,0.478,0.000,-133.126,0.412,1.396
1465,train,375906,1392,1000,2594.394,841.286,1.766,0.415,0.000,-133.149,0.423,1.392
1466,train,375906,1392,1000,2594.394,841.286,1.780,0.471,0.000,-133.192,0.412,1.403
1467,train,376906,1393,1000,2312.244,1000.000,1.780,0.471,0.000,-133.192,0.412,1.403
1468,train,377906,1394,1000,2523.426,1000.000,1.781,0.460,0.000,-133.253,0.400,1.394
1469,train,378906,1395,1000,2498.419,1000.000,1.785,0.465,0.000,-133.262,0.414,1.401
1470,train,379906,1396,1000,2426.125,1000.000,1.778,0.431,0.000,-133.197,0.412,1.399
1471,train,380906,1397,1000,2440.355,1000.000,1.783,0.376,0.000,-133.087,0.447,1.392
1472,train,380906,1397,1000,2440.355,1000.000,1.783,0.453,0.000,-133.054,0.436,1.404
1473,train,381906,1398,1000,2403.297,1000.000,1.783,0.453,0.000,-133.054,0.436,1.404
1474,train,382906,1399,1000,2393.982,1000.000,1.786,0.500,0.000,-133.080,0.449,1.407
1475,train,383194,1400,288,2680.842,1000.000,1.789,0.477,0.000,-133.133,0.439,1.398
1476,train,384194,1401,1000,2237.648,822.000,1.791,0.463,0.000,-133.155,0.441,1.401
1477,train,385194,1402,1000,2215.666,857.600,1.794,0.469,0.000,-133.210,0.423,1.396
1478,train,385194,1402,1000,2215.666,857.600,1.796,0.432,0.000,-133.196,0.416,1.397
1479,train,386194,1403,1000,2550.115,1000.000,1.796,0.432,0.000,-133.196,0.416,1.397
1480,train,387194,1404,1000,2019.829,1000.000,1.798,0.534,0.000,-133.260,0.402,1.386
1481,train,388194,1405,1000,1931.263,1000.000,1.792,0.392,0.000,-133.271,0.423,1.397
1482,train,389194,1406,1000,2057.077,1000.000,1.799,0.429,0.000,-133.174,0.426,1.390
1483,train,390194,1407,1000,2092.224,1000.000,1.796,0.486,0.000,-133.176,0.436,1.406
1484,train,390194,1407,1000,2092.224,1000.000,1.796,0.466,0.000,-133.198,0.448,1.399
1485,train,391194,1408,1000,2538.525,1000.000,1.796,0.466,0.000,-133.198,0.448,1.399
1486,train,392194,1409,1000,2077.115,1000.000,1.800,0.420,0.000,-133.149,0.449,1.396
1487,train,393194,1410,1000,2316.662,1000.000,1.797,0.527,0.000,-133.183,0.444,1.395
1488,train,394194,1411,1000,2248.381,1000.000,1.802,0.538,0.000,-133.322,0.448,1.407
1489,train,395194,1412,1000,2087.389,1000.000,1.797,0.460,0.000,-133.345,0.463,1.399
1490,train,395194,1412,1000,2087.389,1000.000,1.797,0.454,0.000,-133.281,0.472,1.387
1491,train,396194,1413,1000,1088.508,1000.000,1.797,0.454,0.000,-133.281,0.472,1.387
1492,train,397194,1414,1000,1144.646,1000.000,1.792,0.404,0.000,-133.197,0.462,1.382
1493,train,398194,1415,1000,1012.716,1000.000,1.794,0.435,0.000,-133.121,0.448,1.388
1494,train,399194,1416,1000,1176.780,1000.000,1.796,0.425,0.000,-133.073,0.463,1.386
1495,train,400194,1417,1000,1255.270,1000.000,1.792,0.479,0.000,-133.057,0.472,1.393
1496,train,400194,1417,1000,1255.270,1000.000,1.798,0.429,0.000,-133.031,0.475,1.391
1497,train,401194,1418,1000,733.751,1000.000,1.798,0.429,0.000,-133.031,0.475,1.391
1498,train,402194,1419,1000,1590.963,1000.000,1.795,0.475,0.000,-133.020,0.469,1.391
1499,train,403194,1420,1000,1880.041,1000.000,1.786,0.507,0.000,-133.088,0.464,1.396
1500,train,404194,1421,1000,1816.770,1000.000,1.789,0.442,0.000,-133.121,0.465,1.390
1501,train,405194,1422,1000,1728.528,1000.000,1.789,0.442,0.000,-133.098,0.438,1.394
1502,train,405194,1422,1000,1728.528,1000.000,1.786,0.429,0.000,-133.037,0.460,1.395
1503,train,406194,1423,1000,797.144,1000.000,1.786,0.429,0.000,-133.037,0.460,1.395
1504,train,407194,1424,1000,1134.311,1000.000,1.788,0.385,0.000,-132.887,0.451,1.381
1505,train,408194,1425,1000,1099.943,1000.000,1.788,0.415,0.000,-132.714,0.458,1.396
1506,train,409194,1426,1000,1062.246,1000.000,1.779,0.407,0.000,-132.598,0.469,1.393
1507,train,410194,1427,1000,1031.591,1000.000,1.785,0.401,0.000,-132.497,0.476,1.380
1508,train,410194,1427,1000,1031.591,1000.000,1.790,0.482,0.000,-132.468,0.482,1.386
1509,train,411194,1428,1000,2611.581,1000.000,1.790,0.482,0.000,-132.468,0.482,1.386
1510,train,412194,1429,1000,2904.736,1000.000,1.786,0.450,0.000,-132.464,0.465,1.386
1511,train,413194,1430,1000,2674.574,1000.000,1.785,0.432,0.000,-132.435,0.461,1.387
1512,train,414194,1431,1000,2718.462,1000.000,1.794,0.365,0.000,-132.359,0.458,1.377
1513,train,415194,1432,1000,2635.768,1000.000,1.795,0.393,0.000,-132.233,0.461,1.390
1514,train,415194,1432,1000,2635.768,1000.000,1.799,0.382,0.000,-132.147,0.471,1.382
1515,train,416194,1433,1000,3005.917,1000.000,1.799,0.382,0.000,-132.147,0.471,1.382
1516,train,417194,1434,1000,3201.974,1000.000,1.797,0.442,0.000,-132.124,0.449,1.377
1517,train,418194,1435,1000,2911.123,1000.000,1.799,0.480,0.000,-132.157,0.446,1.376
1518,train,419194,1436,1000,2832.648,1000.000,1.801,0.432,0.000,-132.136,0.453,1.387
1519,train,420194,1437,1000,2792.027,1000.000,1.804,0.409,0.000,-132.052,0.477,1.384
1520,train,420194,1437,1000,2792.027,1000.000,1.809,0.461,0.000,-131.997,0.477,1.389
1521,train,421194,1438,1000,3011.058,1000.000,1.809,0.461,0.000,-131.997,0.477,1.389
1522,train,422194,1439,1000,2790.163,1000.000,1.818,0.487,0.000,-132.024,0.464,1.381
1523,train,423194,1440,1000,2940.382,1000.000,1.812,0.473,0.000,-132.073,0.477,1.385
1524,train,424194,1441,1000,2778.181,1000.000,1.813,0.438,0.000,-132.071,0.457,1.398
